"country","indicator","group","Unit","Date","Value"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2016Q4","2395299.10889059"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2017Q1","2463617.24188353"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2017Q2","2625657.7716747"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2017Q3","3118472.26935294"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2017Q4","5586587.27243682"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2018Q1","5638279.9868549"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2018Q2","5642286.8976472"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2018Q3","6300423.95705708"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2020Q2","5394400.1"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Rural","Persons","2020Q4","7090846.9"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","NCE/OND/NURSING","Persons","2017Q4","1190204.36567345"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","NCE/OND/NURSING","Persons","2018Q1","1845755.9733177"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","NCE/OND/NURSING","Persons","2018Q2","2101364.67458242"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","NCE/OND/NURSING","Persons","2018Q3","2062474.14931609"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","BA/BSc/Bed/HND","Persons","2017Q4","1317573.33506776"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","BA/BSc/Bed/HND","Persons","2018Q1","1062463.58192896"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","BA/BSc/Bed/HND","Persons","2018Q2","1126967.89711493"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","BA/BSc/Bed/HND","Persons","2018Q3","1090695.20537397"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","MSC/MA/MAdm","Persons","2017Q4","37569.8042161136"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","MSC/MA/MAdm","Persons","2018Q1","40646.7853330781"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","MSC/MA/MAdm","Persons","2018Q2","47317.7031119053"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","MSC/MA/MAdm","Persons","2018Q3","47516.0115305473"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Doctorate","Persons","2017Q4","3197.58756159764"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Doctorate","Persons","2018Q1","3459.47118734879"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Doctorate","Persons","2018Q2","3969.99610603047"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Doctorate","Persons","2018Q3","4044.1165405833"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2016Q3","4097590.56203229"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2016Q4","3995055.8294571"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2017Q1","3901260.35767499"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2017Q2","4359068.80507483"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2017Q3","5173289.8155012"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2017Q4","6271177.08809821"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2018Q1","6635686.34119247"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2018Q2","7092040.70269436"
"Nigeria","Work 0 Hours(Did Nothing), Unemployed","Youth (15-34)","Persons","2018Q3","7135198.6190169"
"Nigeria","Total Unemployed","All Groups","Persons","2010","3318424.51354268"
"Nigeria","Total Unemployed","All Groups","Persons","2011","4006220.20365234"
"Nigeria","Total Unemployed","All Groups","Persons","2012","7301633.70536608"
"Nigeria","Total Unemployed","All Groups","Persons","2013","7078453.70827961"
"Nigeria","Total Unemployed","All Groups","Persons","2014Q1","5612819.07624769"
"Nigeria","Total Unemployed","All Groups","Persons","2014Q2","5356006.99625984"
"Nigeria","Total Unemployed","All Groups","Persons","2014Q3","7027941.25342873"
"Nigeria","Total Unemployed","All Groups","Persons","2014Q4","4672449.35552901"
"Nigeria","Total Unemployed","All Groups","Persons","2015Q1","5533558.89741915"
"Nigeria","Total Unemployed","All Groups","Persons","2015Q2","6063481.79"
"Nigeria","Total Unemployed","All Groups","Persons","2015Q3","7518102"
"Nigeria","Total Unemployed","All Groups","Persons","2015Q4","8036102"
"Nigeria","Total Unemployed","All Groups","Persons","2016Q1","9485284.20979006"
"Nigeria","Total Unemployed","All Groups","Persons","2016Q2","10643984.2097901"
"Nigeria","Total Unemployed","All Groups","Persons","2016Q3","11198295.255046"
"Nigeria","Total Unemployed","All Groups","Persons","2016Q4","11549310"
"Nigeria","Total Unemployed","All Groups","Persons","2017Q1","11926225.3652586"
"Nigeria","Total Unemployed","All Groups","Persons","2017Q2","13585191.6302301"
"Nigeria","Total Unemployed","All Groups","Persons","2017Q3","15998048.2503586"
"Nigeria","Total Unemployed","All Groups","Persons","2017Q4","17671142.2666408"
"Nigeria","Total Unemployed","All Groups","Persons","2018Q1","19251376.2666408"
"Nigeria","Total Unemployed","All Groups","Persons","2018Q2","20343576.4906408"
"Nigeria","Total Unemployed","All Groups","Persons","2018Q3","20927647.9896827"
"Nigeria","Total Unemployed","All Groups","Persons","2020Q2","21764617.2"
"Nigeria","Total Unemployed","All Groups","Persons","2020Q4","23187389.1"
"Nigeria","Total Unemployed","Educational Group","Persons","2016Q1","9635285.04203438"
"Nigeria","Total Unemployed","Educational Group","Persons","2017Q1","11926225.914153"
"Nigeria","Total Unemployed","Educational Group","Persons","2017Q2","13585191.2534091"
"Nigeria","Total Unemployed","Educational Group","Persons","2017Q3","15998047.800552"
"Nigeria","Total Unemployed","Educational Group","Persons","2017Q4","17671142.2666409"
"Nigeria","Total Unemployed","Educational Group","Persons","2018Q1","19251376.2666408"
"Nigeria","Total Unemployed","Educational Group","Persons","2018Q2","20343576.4906408"
"Nigeria","Total Unemployed","Educational Group","Persons","2018Q3","20927647.9896827"
"Nigeria","Total Unemployed","Never Attended","Persons","2010","825105.066952165"
"Nigeria","Total Unemployed","Never Attended","Persons","2011","1343867.6586289"
"Nigeria","Total Unemployed","Never Attended","Persons","2012","2534932.9279692"
"Nigeria","Total Unemployed","Never Attended","Persons","2013","2154951.1391369"
"Nigeria","Total Unemployed","Never Attended","Persons","2014Q1","1739651.76496888"
"Nigeria","Total Unemployed","Never Attended","Persons","2014Q2","1659754.8007637"
"Nigeria","Total Unemployed","Never Attended","Persons","2014Q3","2145518.3175898"
"Nigeria","Total Unemployed","Never Attended","Persons","2014Q4","1526746.72915369"
"Nigeria","Total Unemployed","Never Attended","Persons","2015Q1","1731133.46576027"
"Nigeria","Total Unemployed","Never Attended","Persons","2015Q2","1880333.6765594"
"Nigeria","Total Unemployed","Never Attended","Persons","2015Q3","2331422.91689717"
"Nigeria","Total Unemployed","Never Attended","Persons","2015Q4","2494607.71584685"
"Nigeria","Total Unemployed","Never Attended","Persons","2016Q1","2916230.91823468"
"Nigeria","Total Unemployed","Never Attended","Persons","2016Q2","3157180.30457634"
"Nigeria","Total Unemployed","Never Attended","Persons","2016Q3","3326133.85814087"
"Nigeria","Total Unemployed","Never Attended","Persons","2016Q4","3446685.67085028"
"Nigeria","Total Unemployed","Never Attended","Persons","2017Q1","3694784.78935584"
"Nigeria","Total Unemployed","Never Attended","Persons","2017Q2","3979220.6697017"
"Nigeria","Total Unemployed","Never Attended","Persons","2017Q3","4682230.35015904"
"Nigeria","Total Unemployed","Never Attended","Persons","2017Q4","4664446.84693844"
"Nigeria","Total Unemployed","Never Attended","Persons","2018Q1","5230290.2444452"
"Nigeria","Total Unemployed","Never Attended","Persons","2018Q2","5790332.84793422"
"Nigeria","Total Unemployed","Never Attended","Persons","2018Q3","5854406.91160992"
"Nigeria","Total Unemployed","Never Attended","Persons","2020Q2","3733193.55"
"Nigeria","Total Unemployed","Never Attended","Persons","2020Q4","5860110"
"Nigeria","Total Unemployed","Below primary","Persons","2010","105444.242915608"
"Nigeria","Total Unemployed","Below primary","Persons","2012","9355.94997452559"
"Nigeria","Total Unemployed","Below primary","Persons","2013","10094.9435179992"
"Nigeria","Total Unemployed","Below primary","Persons","2014Q1","7914.50450045441"
"Nigeria","Total Unemployed","Below primary","Persons","2014Q2","7553.25576410523"
"Nigeria","Total Unemployed","Below primary","Persons","2014Q3","10005.5440286801"
"Nigeria","Total Unemployed","Below primary","Persons","2014Q4","6359.11001679795"
"Nigeria","Total Unemployed","Below primary","Persons","2015Q1","47639.0685463484"
"Nigeria","Total Unemployed","Below primary","Persons","2015Q2","52720.2034984347"
"Nigeria","Total Unemployed","Below primary","Persons","2015Q3","65367.701305065"
"Nigeria","Total Unemployed","Below primary","Persons","2015Q4","69791.7887077078"
"Nigeria","Total Unemployed","Below primary","Persons","2016Q1","83261.4074895607"
"Nigeria","Total Unemployed","Below primary","Persons","2016Q2","103927.542003152"
"Nigeria","Total Unemployed","Below primary","Persons","2016Q3","109363.131707374"
"Nigeria","Total Unemployed","Below primary","Persons","2016Q4","112874.902819313"
"Nigeria","Total Unemployed","Below primary","Persons","2017Q1","103808.693843445"
"Nigeria","Total Unemployed","Below primary","Persons","2017Q2","132895.852658662"
"Nigeria","Total Unemployed","Below primary","Persons","2017Q3","156484.891217245"
"Nigeria","Total Unemployed","Below primary","Persons","2017Q4","70174.2487172698"
"Nigeria","Total Unemployed","Below primary","Persons","2018Q1","85727.6937683229"
"Nigeria","Total Unemployed","Below primary","Persons","2018Q2","336200.386830599"
"Nigeria","Total Unemployed","Below primary","Persons","2018Q3","88050.3814858064"
"Nigeria","Total Unemployed","Below primary","Persons","2020Q2","39635.23"
"Nigeria","Total Unemployed","Primary","Persons","2010","811672.745563571"
"Nigeria","Total Unemployed","Primary","Persons","2011","898277.712797159"
"Nigeria","Total Unemployed","Primary","Persons","2012","848395.617831608"
"Nigeria","Total Unemployed","Primary","Persons","2013","959978.214136111"
"Nigeria","Total Unemployed","Primary","Persons","2014Q1","769568.407524712"
"Nigeria","Total Unemployed","Primary","Persons","2014Q2","734275.984159638"
"Nigeria","Total Unemployed","Primary","Persons","2014Q3","954736.247386811"
"Nigeria","Total Unemployed","Primary","Persons","2014Q4","661889.39744322"
"Nigeria","Total Unemployed","Primary","Persons","2015Q1","773865.558270252"
"Nigeria","Total Unemployed","Primary","Persons","2015Q2","841616.155943614"
"Nigeria","Total Unemployed","Primary","Persons","2015Q3","1043518.61385423"
"Nigeria","Total Unemployed","Primary","Persons","2015Q4","1116116.29767658"
"Nigeria","Total Unemployed","Primary","Persons","2016Q1","1309647.22780852"
"Nigeria","Total Unemployed","Primary","Persons","2016Q2","1461163.56592051"
"Nigeria","Total Unemployed","Primary","Persons","2016Q3","1539145.34619013"
"Nigeria","Total Unemployed","Primary","Persons","2016Q4","1594172.88775362"
"Nigeria","Total Unemployed","Primary","Persons","2017Q1","1654373.763631"
"Nigeria","Total Unemployed","Primary","Persons","2017Q2","1885634.25319379"
"Nigeria","Total Unemployed","Primary","Persons","2017Q3","2219362.37480589"
"Nigeria","Total Unemployed","Primary","Persons","2017Q4","2453514.6174169"
"Nigeria","Total Unemployed","Primary","Persons","2018Q1","3528119.23528062"
"Nigeria","Total Unemployed","Primary","Persons","2018Q2","2765900.85386785"
"Nigeria","Total Unemployed","Primary","Persons","2018Q3","3083536.77706782"
"Nigeria","Total Unemployed","Primary","Persons","2020Q2","3179040.2"
"Nigeria","Total Unemployed","Primary","Persons","2020Q4","2851926.4"
"Nigeria","Total Unemployed","Secondary","Persons","2010","1170617.10971787"
"Nigeria","Total Unemployed","Secondary","Persons","2011","1422406.66388305"
"Nigeria","Total Unemployed","Secondary","Persons","2012","2831086.40305087"
"Nigeria","Total Unemployed","Secondary","Persons","2013","2772902.06086102"
"Nigeria","Total Unemployed","Secondary","Persons","2014Q1","2187508.4609235"
"Nigeria","Total Unemployed","Secondary","Persons","2014Q2","2087529.17552423"
"Nigeria","Total Unemployed","Secondary","Persons","2014Q3","2750949.95090535"
"Nigeria","Total Unemployed","Secondary","Persons","2014Q4","1792414.17842056"
"Nigeria","Total Unemployed","Secondary","Persons","2015Q1","2136212.61327908"
"Nigeria","Total Unemployed","Secondary","Persons","2015Q2","2326582.97629216"
"Nigeria","Total Unemployed","Secondary","Persons","2015Q3","2884726.75049438"
"Nigeria","Total Unemployed","Secondary","Persons","2015Q4","3082873.48401273"
"Nigeria","Total Unemployed","Secondary","Persons","2016Q1","3645600.70855402"
"Nigeria","Total Unemployed","Secondary","Persons","2016Q2","3180660.02968327"
"Nigeria","Total Unemployed","Secondary","Persons","2016Q3","3346458.38340795"
"Nigeria","Total Unemployed","Secondary","Persons","2016Q4","3451921.35116089"
"Nigeria","Total Unemployed","Secondary","Persons","2017Q1","4577013.82149865"
"Nigeria","Total Unemployed","Secondary","Persons","2017Q2","4067994.99966016"
"Nigeria","Total Unemployed","Secondary","Persons","2017Q3","4790472.49469625"
"Nigeria","Total Unemployed","Secondary","Persons","2017Q4","7054709.76967203"
"Nigeria","Total Unemployed","Secondary","Persons","2018Q1","6217112.52759913"
"Nigeria","Total Unemployed","Secondary","Persons","2018Q2","6780489.46392553"
"Nigeria","Total Unemployed","Secondary","Persons","2018Q3","7574215.56607029"
"Nigeria","Total Unemployed","Secondary","Persons","2020Q2","9530020"
"Nigeria","Total Unemployed","Secondary","Persons","2020Q4","9863363"
"Nigeria","Total Unemployed","Post Secondary","Persons","2010","393835.040794562"
"Nigeria","Total Unemployed","Post Secondary","Persons","2011","341668.168343232"
"Nigeria","Total Unemployed","Post Secondary","Persons","2012","1223908.03160724"
"Nigeria","Total Unemployed","Post Secondary","Persons","2013","1180527.35062758"
"Nigeria","Total Unemployed","Post Secondary","Persons","2014Q1","908175.938330138"
"Nigeria","Total Unemployed","Post Secondary","Persons","2014Q2","866893.780048162"
"Nigeria","Total Unemployed","Post Secondary","Persons","2014Q3","1166731.19351809"
"Nigeria","Total Unemployed","Post Secondary","Persons","2014Q4","685039.940494742"
"Nigeria","Total Unemployed","Post Secondary","Persons","2015Q1","844708.191563208"
"Nigeria","Total Unemployed","Post Secondary","Persons","2015Q2","962229.265212089"
"Nigeria","Total Unemployed","Post Secondary","Persons","2015Q3","1193066.62190673"
"Nigeria","Total Unemployed","Post Secondary","Persons","2015Q4","1272713.35282732"
"Nigeria","Total Unemployed","Post Secondary","Persons","2016Q1","1530544.7799476"
"Nigeria","Total Unemployed","Post Secondary","Persons","2016Q2","2741052.39039542"
"Nigeria","Total Unemployed","Post Secondary","Persons","2016Q3","2877194.1484831"
"Nigeria","Total Unemployed","Post Secondary","Persons","2016Q4","2943654.82314799"
"Nigeria","Total Unemployed","Post Secondary","Persons","2017Q1","1896244.84582407"
"Nigeria","Total Unemployed","Post Secondary","Persons","2017Q2","3519445.47819474"
"Nigeria","Total Unemployed","Post Secondary","Persons","2017Q3","4149497.68967356"
"Nigeria","Total Unemployed","Post Secondary","Persons","2017Q4","3428296.78389621"
"Nigeria","Total Unemployed","Post Secondary","Persons","2018Q1","4190126.56554752"
"Nigeria","Total Unemployed","Post Secondary","Persons","2018Q2","4670652.93808259"
"Nigeria","Total Unemployed","Post Secondary","Persons","2018Q3","4327438.35344885"
"Nigeria","Total Unemployed","Post Secondary","Persons","2020Q2","5282729"
"Nigeria","Total Unemployed","Post Secondary","Persons","2020Q4","4611990"
"Nigeria","Total Unemployed","Age Group","Persons","2016Q3","11198295.2696447"
"Nigeria","Total Unemployed","Age Group","Persons","2016Q4","11549310.0674956"
"Nigeria","Total Unemployed","Age Group","Persons","2017Q1","11926225.3652586"
"Nigeria","Total Unemployed","Age Group","Persons","2017Q2","13585191.7375989"
"Nigeria","Total Unemployed","Age Group","Persons","2017Q3","15998048.0259614"
"Nigeria","Total Unemployed","Age Group","Persons","2017Q4","17671142.2666408"
"Nigeria","Total Unemployed","Age Group","Persons","2018Q1","19251376.2666408"
"Nigeria","Total Unemployed","Age Group","Persons","2018Q2","20343576.4906408"
"Nigeria","Total Unemployed","Age Group","Persons","2018Q3","20927647.9896827"
"Nigeria","Total Unemployed","15-24","Persons","2010","991917.938774817"
"Nigeria","Total Unemployed","15-24","Persons","2011","1434775.5064122"
"Nigeria","Total Unemployed","15-24","Persons","2012","2937803.15078374"
"Nigeria","Total Unemployed","15-24","Persons","2013","2466217.91605624"
"Nigeria","Total Unemployed","15-24","Persons","2014Q1","1962250.21472641"
"Nigeria","Total Unemployed","15-24","Persons","2014Q2","1872403.49025338"
"Nigeria","Total Unemployed","15-24","Persons","2014Q3","2449903.57991426"
"Nigeria","Total Unemployed","15-24","Persons","2014Q4","1650472.32709409"
"Nigeria","Total Unemployed","15-24","Persons","2015Q1","1946653.34442775"
"Nigeria","Total Unemployed","15-24","Persons","2015Q2","2129593.52630942"
"Nigeria","Total Unemployed","15-24","Persons","2015Q3","2640479.82817476"
"Nigeria","Total Unemployed","15-24","Persons","2015Q4","2822945.03351199"
"Nigeria","Total Unemployed","15-24","Persons","2016Q1","3326088.75316583"
"Nigeria","Total Unemployed","15-24","Persons","2016Q2","3872145.58959978"
"Nigeria","Total Unemployed","15-24","Persons","2016Q3","4075416.70729943"
"Nigeria","Total Unemployed","15-24","Persons","2016Q4","4208980.71686501"
"Nigeria","Total Unemployed","15-24","Persons","2017Q1","4287921.95169792"
"Nigeria","Total Unemployed","15-24","Persons","2017Q2","4976620.4321548"
"Nigeria","Total Unemployed","15-24","Persons","2017Q3","5859383.84996384"
"Nigeria","Total Unemployed","15-24","Persons","2017Q4","5798742.7107329"
